FID,Cod,Aldeia,cod_ti,cod_municipio,data_cadastro,flag_ativo,nome_cr,the_geom,Municipio,nomuf,sigla,undadm_codigo,Latitude,Longitude
aldeias_pontos.1068,1151,Xacoxacomapiu,50901,1400050,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.921834174 2.5373458180001),Alto Alegre,Roraima,RR,30202001955,2.537345818,-63.92183417
aldeias_pontos.1069,1152,Maloca Nova,50901,1400050,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.171371599 3.5599878850001),Alto Alegre,Roraima,RR,30202001955,3.559987885,-63.1713716
aldeias_pontos.1070,1153,Maxokapiu,50901,1300409,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.3133972222 1.35476111111),Barcelos,Amazonas,AM,30202001955,1.354761111,-63.31339722
aldeias_pontos.1071,1154,Ananariu,50901,1300409,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.0471694444 1.37023611111),Barcelos,Amazonas,AM,30202001955,1.370236111,-63.04716944
aldeias_pontos.1072,1155,Pedro Yano,50901,1300409,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.023660116 1.404067629),Barcelos,Amazonas,AM,30202001955,1.404067629,-63.02366012
aldeias_pontos.1073,1156,Xihopi,50901,1300409,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.44703833 1.5208442530001),Barcelos,Amazonas,AM,30202001955,1.520844253,-63.44703833
aldeias_pontos.1074,1157,Edson Yano,50901,1300409,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.326635698 1.578907099),Barcelos,Amazonas,AM,30202001955,1.578907099,-63.3266357
aldeias_pontos.1075,1158,Aldeia Sem Nome,50901,1400027,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-62.398278711 3.6281667540001),Amajari,Roraima,RR,30202001955,3.628166754,-62.39827871
aldeias_pontos.1076,1159,Aldeia Sem Nome,50901,1400027,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-62.315889874 3.5236191860001),Amajari,Roraima,RR,30202001955,3.523619186,-62.31588987
aldeias_pontos.1077,1160,Aldeia Sem Nome,50901,1400027,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-62.483344443 3.8014212580001),Amajari,Roraima,RR,30202001955,3.801421258,-62.48334444
aldeias_pontos.1078,1161,Aldeia Sem Nome,50901,1400027,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-62.522605549 3.8265543150001),Amajari,Roraima,RR,30202001955,3.826554315,-62.52260555
aldeias_pontos.1079,1162,Aldeia Sem Nome,50901,1400050,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.5018666667 2.67541944444),Alto Alegre,Roraima,RR,30202001955,2.675419444,-63.50186667
aldeias_pontos.1080,1163,Aldeia Sem Nome,50901,1400282,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.4698083333 2.68885833333),Iracema,Roraima,RR,30202001955,2.688858333,-63.46980833
aldeias_pontos.1081,1164,Aldeia Sem Nome,50901,1400282,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.4670111111 2.68082222222),Iracema,Roraima,RR,30202001955,2.680822222,-63.46701111
aldeias_pontos.1082,1165,Aldeia Sem Nome,50901,1400282,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.472005879 2.6972946880001),Iracema,Roraima,RR,30202001955,2.697294688,-63.47200588
aldeias_pontos.1083,1166,Aldeia Sem Nome,50901,1400282,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.47156635 2.705034449),Iracema,Roraima,RR,30202001955,2.705034449,-63.47156635
aldeias_pontos.1084,1167,Aldeia Sem Nome,50901,1400282,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.4720694444 2.71587777778),Iracema,Roraima,RR,30202001955,2.715877778,-63.47206944
aldeias_pontos.1085,1168,Aldeia Sem Nome,50901,1400282,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.458699494 2.7846790890001),Iracema,Roraima,RR,30202001955,2.784679089,-63.45869949
aldeias_pontos.1086,1169,Aldeia Sem Nome,50901,1400282,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.459397321 2.7781876760001),Iracema,Roraima,RR,30202001955,2.778187676,-63.45939732
aldeias_pontos.1087,1170,Aldeia Sem Nome,50901,1400050,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.498295429 2.766203529),Alto Alegre,Roraima,RR,30202001955,2.766203529,-63.49829543
aldeias_pontos.1088,1171,Aldeia Sem Nome,50901,1400050,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.515071518 2.738490191),Alto Alegre,Roraima,RR,30202001955,2.738490191,-63.51507152
aldeias_pontos.1089,1172,Cachoeira do AracÃ¡,50901,1300409,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.882289127 0.89617489300002),Barcelos,Amazonas,AM,30202001955,0.896174893,-63.88228913
aldeias_pontos.1090,1173,HokomawÃ«,50901,1400050,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-64.1659777778 3.42246111111),Alto Alegre,Roraima,RR,30202001955,3.422461111,-64.16597778
aldeias_pontos.1091,1174,LapaÃ¶sÃ¶,50901,1400027,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-64.135567453 3.4761230080001),Amajari,Roraima,RR,30202001955,3.476123008,-64.13556745
aldeias_pontos.1092,1175,Kuratanha,50901,1400027,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-63.986143091 3.764163836),Amajari,Roraima,RR,30202001955,3.764163836,-63.98614309
aldeias_pontos.1093,1176,Raita Centro,50901,1303601,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-65.190765016 0.75571115200006),Santa Isabel do Rio Negro,Amazonas,AM,30202001955,0.755711152,-65.19076502
aldeias_pontos.1094,1177,Aldeia Sem Nome,50901,1303601,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-65.320505127 0.61570961600006),Santa Isabel do Rio Negro,Amazonas,AM,30202001955,0.615709616,-65.32050513
aldeias_pontos.1095,1178,MomohithÃ«ri,50901,1303601,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-65.055409377 1.0277846720001),Santa Isabel do Rio Negro,Amazonas,AM,30202001955,1.027784672,-65.05540938
aldeias_pontos.1096,1179,JutaÃ­,50901,1303601,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-65.047182972 0.085546961000034),Santa Isabel do Rio Negro,Amazonas,AM,30202001955,0.085546961,-65.04718297
aldeias_pontos.1097,1180,Tabuleiro,50901,1303601,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-65.046714004 0.25516198000002),Santa Isabel do Rio Negro,Amazonas,AM,30202001955,0.25516198,-65.046714
aldeias_pontos.1098,1181,Waikau,50901,1400308,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-62.583717993 2.7310859880001),Mucajaí,Roraima,RR,30202001955,2.731085988,-62.58371799
aldeias_pontos.1099,1182,Aldeia Sem Nome,50901,1400027,14/03/2017,A,COORDENACAO REGIONAL DE RORAIMA,POINT (-64.418285337 4.0381748070001),Amajari,Roraima,RR,30202001955,4.038174807,-64.41828534
aldeias_pontos.1100,1183,Jejety,72001,3520301,22/03/2017,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-47.5238333333 -24.6800277778),Iguape,São Paulo,SP,30202002074,-24.68002778,-47.52383333
aldeias_pontos.1101,1190,Bairro da Fonte,8101,1302405,31/05/2017,A,COORDENACAO REGIONAL MÉDIO PURUS,POINT (-64.8022222222 -7.26916666667),Lábrea,Amazonas,AM,30202001878,-7.269166667,-64.80222222
aldeias_pontos.1102,1191,Batovi,27201,5106307,9/6/2017,A,COORDENACAO REGIONAL XAVANTE,POINT (-54.0855555556 -14.0013888889),Paranatinga,Mato Grosso,MT,30202002053,-14.00138889,-54.08555556
aldeias_pontos.1103,1192,Arimateia,27201,5106307,9/6/2017,A,COORDENACAO REGIONAL XAVANTE,POINT (-54.0502777778 -14.085),Paranatinga,Mato Grosso,MT,30202002053,-14.085,-54.05027778
aldeias_pontos.1104,1193,Betânia,27201,5106307,9/6/2017,A,COORDENACAO REGIONAL XAVANTE,POINT (-53.085 -14.0180555556),Paranatinga,Mato Grosso,MT,30202002053,-14.01805556,-53.085
aldeias_pontos.1105,1194,Alvorada,27201,5106307,9/6/2017,A,COORDENACAO REGIONAL XAVANTE,POINT (-54.0522222222 -14.1672222222),Paranatinga,Mato Grosso,MT,30202002053,-14.16722222,-54.05222222
aldeias_pontos.1106,1195,Galiléia,33401,5106307,9/6/2017,A,COORDENACAO REGIONAL DE CUIABA,POINT (-57.9516666667 -14.0858333333),Paranatinga,Mato Grosso,MT,30202002025,-14.08583333,-57.95166667
aldeias_pontos.1107,1196,Novo Progresso,27201,5106307,9/6/2017,A,COORDENACAO REGIONAL XAVANTE,POINT (-53.9413888889 -13.8425),Paranatinga,Mato Grosso,MT,30202002053,-13.8425,-53.94138889
aldeias_pontos.1108,1197,Uirapuru,27201,5106307,12/6/2017,A,COORDENACAO REGIONAL XAVANTE,POINT (-53.8833333333 -13.7588888889),Paranatinga,Mato Grosso,MT,30202002053,-13.75888889,-53.88333333
aldeias_pontos.1109,1198,Apertado,27201,5106307,12/6/2017,A,COORDENACAO REGIONAL XAVANTE,POINT (-54.05 -13.95),Paranatinga,Mato Grosso,MT,30202002053,-13.95,-54.05
aldeias_pontos.1110,1199,Pontal,27201,5106307,19/06/2017,A,COORDENACAO REGIONAL XAVANTE,POINT (-54.1083333333 -14.0086111111),Paranatinga,Mato Grosso,MT,30202002053,-14.00861111,-54.10833333
aldeias_pontos.1111,1201,Três Estrelas,41101,5106281,22/06/2017,A,COORDENACAO REGIONAL XAVANTE,POINT (-53.8601277778 -15.2349611111),Novo São Joaquim,Mato Grosso,MT,30202002053,-15.23496111,-53.86012778
aldeias_pontos.1112,1202,Nossa Senhora Aparecida,41101,5106281,22/06/2017,A,COORDENACAO REGIONAL XAVANTE,POINT (-53.8355555556 -15.2191666667),Novo São Joaquim,Mato Grosso,MT,30202002053,-15.21916667,-53.83555556
aldeias_pontos.1113,1203,Imaculada Conceição,41101,5106281,22/06/2017,A,COORDENACAO REGIONAL XAVANTE,POINT (-53.8800388889 -15.2199277778),Novo São Joaquim,Mato Grosso,MT,30202002053,-15.21992778,-53.88003889
aldeias_pontos.1114,1207,MACEDINHO,8101,1302405,28/06/2017,A,COORDENACAO REGIONAL MÉDIO PURUS,POINT (-64.7994444444 -7.29055555556),Lábrea,Amazonas,AM,30202001878,-7.290555556,-64.79944444
aldeias_pontos.1115,1214,VILA NOVA,8101,1302405,29/06/2017,A,COORDENACAO REGIONAL MÉDIO PURUS,POINT (-64.7961111111 -7.285),Lábrea,Amazonas,AM,30202001878,-7.285,-64.79611111
aldeias_pontos.1116,1215,TOMBADOR,8101,1302405,29/06/2017,A,COORDENACAO REGIONAL MÉDIO PURUS,POINT (-64.7805555556 -7.6525),Lábrea,Amazonas,AM,30202001878,-7.6525,-64.78055556
aldeias_pontos.1117,1216,AÇAIZAL,8101,1302405,4/7/2017,A,COORDENACAO REGIONAL MÉDIO PURUS,POINT (-64.7830555556 -7.29638888889),Lábrea,Amazonas,AM,30202001878,-7.296388889,-64.78305556
aldeias_pontos.1118,1220,ARAÇA,34601,1302405,10/7/2017,A,COORDENACAO REGIONAL MÉDIO PURUS,POINT (-64.9325 -7.315),Lábrea,Amazonas,AM,30202001878,-7.315,-64.9325
aldeias_pontos.1119,1221,ILHA VERDE,34601,1302405,10/7/2017,A,COORDENACAO REGIONAL MÉDIO PURUS,POINT (-64.9311111111 -7.32638888889),Lábrea,Amazonas,AM,30202001878,-7.326388889,-64.93111111
aldeias_pontos.1120,1222,SISIBÚ,34601,1302405,10/7/2017,A,COORDENACAO REGIONAL MÉDIO PURUS,POINT (-64.955 -7.3625),Lábrea,Amazonas,AM,30202001878,-7.3625,-64.955
aldeias_pontos.1121,1223,LAGO DO ITAQUAPÉ,34601,1302405,10/7/2017,A,COORDENACAO REGIONAL MÉDIO PURUS,POINT (-64.9652777778 -7.37444444444),Lábrea,Amazonas,AM,30202001878,-7.374444444,-64.96527778
aldeias_pontos.1122,1227,Paranapuã,14501,3551009,9/8/2017,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-46.3821111111 -23.9837222222),São Vicente,São Paulo,SP,30202002074,-23.98372222,-46.38211111
aldeias_pontos.1123,1228,Aldeinha,38701,3522109,9/8/2017,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-46.8383194444 -24.1721527778),Itanhaém,São Paulo,SP,30202002074,-24.17215278,-46.83831944
aldeias_pontos.1124,1229,Paraiso,42501,3520301,9/8/2017,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-47.146152777778 -24.408444444444),Iguape,São Paulo,SP,30202002074,-24.40844444,-47.14615278
aldeias_pontos.1125,1230,Tekoá Mirim,14501,3541000,9/8/2017,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-46.5251666667 -24.0036388889),Praia Grande,São Paulo,SP,30202002074,-24.00363889,-46.52516667
aldeias_pontos.1126,1231,Pakuari-ty,71901,3509908,9/8/2017,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-48.0304305556 -24.9220416667),Cananéia,São Paulo,SP,30202002074,-24.92204167,-48.03043056
aldeias_pontos.1127,1232,Kopenoti,3501,3504305,9/8/2017,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-49.34275 -22.2417222222),Avaí,São Paulo,SP,30202002074,-22.24172222,-49.34275
aldeias_pontos.1128,1234,Pyhaú,69201,3505005,10/8/2017,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-49.5682361111 -23.5356527778),Barão de Antonina,São Paulo,SP,30202002074,-23.53565278,-49.56823611
aldeias_pontos.1129,1236,Itapu-Mirim,71201,3542602,10/8/2017,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-48.0015416667 -24.5103472222),Registro,São Paulo,SP,30202002074,-24.51034722,-48.00154167
aldeias_pontos.1130,1237,Tangará,35101,3522109,10/8/2017,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-46.8730833333 -24.1661666667),Itanhaém,São Paulo,SP,30202002074,-24.16616667,-46.87308333
aldeias_pontos.1131,1238,Renascer,6302,3555406,10/8/2017,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-45.192625 -23.4766666667),Ubatuba,São Paulo,SP,30202002074,-23.47666667,-45.192625
aldeias_pontos.1132,1239,Peguao-ty,71801,3551801,10/8/2017,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-48.05875 -24.223925),Sete Barras,São Paulo,SP,30202002074,-24.223925,-48.05875
aldeias_pontos.1133,1240,Mamanguá,33302,3303807,15/08/2017,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-44.6490694444 -23.3028888889),Paraty,Rio de Janeiro,RJ,30202002074,-23.30288889,-44.64906944
aldeias_pontos.1134,1241,Tekoa Pyau,18802,3550308,15/08/2017,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-46.7523333333 -23.4648888889),São Paulo,São Paulo,SP,30202002074,-23.46488889,-46.75233333
aldeias_pontos.1135,1242,Tekoa Itu,18802,3550308,15/08/2017,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-46.7539722222 -23.4634083333),São Paulo,São Paulo,SP,30202002074,-23.46340833,-46.75397222
aldeias_pontos.1136,1243,Takuarity,71901,3509908,16/08/2017,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-47.9532777778 -25.0899444444),Cananéia,São Paulo,SP,30202002074,-25.08994444,-47.95327778
aldeias_pontos.1137,1244,Vanuire,48801,3503356,17/08/2017,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-50.3862361111 -21.7945694444),Arco-Íris,São Paulo,SP,30202002074,-21.79456944,-50.38623611
aldeias_pontos.1138,1247,São josé do Imbassaí  Reserva Kaaguy Hovyporã,14002,3302700,17/08/2017,A,COORDENACAO REGIONAL LITORAL SUDESTE,POINT (-42.8904944444 -22.9511555556),Maricá,Rio de Janeiro,RJ,30202002074,-22.95115556,-42.89049444
aldeias_pontos.1139,1248,Nansepotiti,32201,1500602,18/08/2017,A,COORDENACAO REGIONAL NORTE DO MATO GROSSO,POINT (-54.0053972222 -9.50681111111),Altamira,Pará,,30202002039,-9.506811111,-54.00539722
aldeias_pontos.1140,1249,Krasã,32201,1500602,18/08/2017,A,COORDENACAO REGIONAL NORTE DO MATO GROSSO,POINT (-54.0345138889 -9.56397222222),Altamira,Pará,,30202002039,-9.563972222,-54.03451389
aldeias_pontos.1141,1250,Sõkwe,32201,1500602,18/08/2017,A,COORDENACAO REGIONAL NORTE DO MATO GROSSO,POINT (-54.0590277778 -9.57261111111),Altamira,Pará,,30202002039,-9.572611111,-54.05902778
aldeias_pontos.1142,1251,Sãkãransã,32201,5105606,18/08/2017,A,COORDENACAO REGIONAL NORTE DO MATO GROSSO,POINT (-54.1070944444 -9.58374722222),Matupá,Mato Grosso,MT,30202002039,-9.583747222,-54.10709444
aldeias_pontos.1143,1252,Omeikrankum,28701,1500602,18/08/2017,A,COORDENACAO REGIONAL DE CUIABA,POINT (-53.4695638889 -9.524775),Altamira,Pará,,30202002025,-9.524775,-53.46956389
aldeias_pontos.1144,1253,Kororoty,28701,5105606,18/08/2017,A,COORDENACAO REGIONAL DE CUIABA,POINT (-53.5991111111 -9.64097222222),Matupá,Mato Grosso,MT,30202002025,-9.640972222,-53.59911111
aldeias_pontos.1145,1254,kokamkuben,28701,5105606,18/08/2017,A,COORDENACAO REGIONAL DE CUIABA,POINT (-54.4522222222 -8.80083333333),Matupá,Mato Grosso,MT,30202002025,-8.800833333,-54.45222222
aldeias_pontos.1146,1255,Kubenkokre,28701,1500602,18/08/2017,A,COORDENACAO REGIONAL DE CUIABA,POINT (-53.3876111111 -8.72433333333),Altamira,Pará,,30202002025,-8.724333333,-53.38761111
aldeias_pontos.1147,1257,Uberaba,15001,5003207,23/08/2017,A,COORDENACAO REGIONAL DE CAMPO GRANDE,POINT (-57.741975 -17.5765),Corumbá,Mato Grosso do Sul,MS,30202002004,-17.5765,-57.741975
aldeias_pontos.1148,1266,Aldeia Bau,6101,1500602,21/09/2017,A,COORDENACAO REGIONAL DE CUIABA,POINT (-54.82042050313396 -7.340587720319468),Altamira,Pará,,30202002025,-7.34058772,-54.8204205
aldeias_pontos.1149,1267,Apeiti,23001,1507300,21/09/2017,A,COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ,POINT (-51.7055961626226 -6.997919349780155),São Félix do Xingu,Pará,,30202001920,-6.99791935,-51.70559616
aldeias_pontos.1150,1268,A`Ukre,23001,1507300,21/09/2017,A,COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ,POINT (-51.88217998320602 -7.694793559048649),São Félix do Xingu,Pará,,30202001920,-7.694793559,-51.88217998
aldeias_pontos.1151,1269,BYTIRE,9201,5106422,21/09/2017,A,COORDENACAO REGIONAL NORTE DO MATO GROSSO,POINT (-53.0893333333 -10.5282305556),Peixoto de Azevedo,Mato Grosso,MT,30202002039,-10.52823056,-53.08933333
aldeias_pontos.1152,1270,Gorotire,23001,1502764,21/09/2017,A,COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ,POINT (-51.13498192398521 -7.765944252265698),Cumaru do Norte,Pará,,30202001920,-7.765944252,-51.13498192
aldeias_pontos.1153,1271,JATOBÁ,9201,5106422,21/09/2017,A,COORDENACAO REGIONAL NORTE DO MATO GROSSO,POINT (-53.1165722222 -10.7647111111),Peixoto de Azevedo,Mato Grosso,MT,30202002039,-10.76471111,-53.11657222
aldeias_pontos.1154,1272,Kâkamkuben,28701,1500602,21/09/2017,A,COORDENACAO REGIONAL DE CUIABA,POINT (-53.94450872384628 -9.277664842784919),Altamira,Pará,,30202002025,-9.277664843,-53.94450872
aldeias_pontos.1155,1273,Kaprankrere,56801,1505551,21/09/2017,A,COORDENACAO REGIONAL DO BAIXO TOCANTINS,POINT (-49.98851390890625 -7.846919325391609),Pau D´Arco,Pará,,30202001906,-7.846919325,-49.98851391
aldeias_pontos.1156,1274,Kawatire,28701,1507300,21/09/2017,A,COORDENACAO REGIONAL DE CUIABA,POINT (-52.753895670670644 -7.720833828569142),São Félix do Xingu,Pará,,30202002025,-7.720833829,-52.75389567
aldeias_pontos.1157,1275,Kedjerekrãn,23001,1507300,21/09/2017,A,COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ,POINT (-52.14885530370772 -7.814695419817032),São Félix do Xingu,Pará,,30202001920,-7.81469542,-52.1488553
aldeias_pontos.1158,1276,Kendjam,28701,1500602,21/09/2017,A,COORDENACAO REGIONAL DE CUIABA,POINT (-53.26394460255313 -7.958177557375451),Altamira,Pará,,30202002025,-7.958177557,-53.2639446
aldeias_pontos.1159,1277,KEMPÓ,9201,5106422,21/09/2017,A,COORDENACAO REGIONAL NORTE DO MATO GROSSO,POINT (-52.998975 -10.2711277778),Peixoto de Azevedo,Mato Grosso,MT,30202002039,-10.27112778,-52.998975
aldeias_pontos.1160,1278,Kikretum,23001,1507300,21/09/2017,A,COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ,POINT (-51.654267753972526 -7.132705841183316),São Félix do Xingu,Pará,,30202001920,-7.132705841,-51.65426775
aldeias_pontos.1161,1279,Kokokuedjã,23001,1505437,21/09/2017,A,COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ,POINT (-50.84464814118169 -7.248995107645184),Ourilândia do Norte,Pará,,30202001920,-7.248995108,-50.84464814
aldeias_pontos.1162,1280,Kokraimoro,23001,1507300,21/09/2017,A,COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ,POINT (-52.57078065708952 -7.211314176335617),São Félix do Xingu,Pará,,30202001920,-7.211314176,-52.57078066
aldeias_pontos.1163,1281,Koróróti,28701,5105606,21/09/2017,A,COORDENACAO REGIONAL DE CUIABA,POINT (-53.613238680439274 -9.624143265625417),Matupá,Mato Grosso,MT,30202002025,-9.624143266,-53.61323868
aldeias_pontos.1164,1282,Krãnhanpare,5001,1507300,21/09/2017,A,COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ,POINT (-51.84578336725899 -8.707621239168162),São Félix do Xingu,Pará,,30202001920,-8.707621239,-51.84578337
aldeias_pontos.1165,1283,Krãnhkrô,23001,1505437,21/09/2017,A,COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ,POINT (-50.93806347117471 -6.964796389295941),Ourilândia do Norte,Pará,,30202001920,-6.964796389,-50.93806347
aldeias_pontos.1166,1284,Kremáiti,23001,1507300,21/09/2017,A,COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ,POINT (-52.23635157378341 -7.101098164432389),São Félix do Xingu,Pará,,30202001920,-7.101098164,-52.23635157
aldeias_pontos.1167,1285,KREMORO,9201,5106422,21/09/2017,A,COORDENACAO REGIONAL NORTE DO MATO GROSSO,POINT (-53.2446888889 -9.76409444444),Peixoto de Azevedo,Mato Grosso,MT,30202002039,-9.764094444,-53.24468889
aldeias_pontos.1168,1286,KRÉTIRE,9201,5107354,21/09/2017,A,COORDENACAO REGIONAL NORTE DO MATO GROSSO,POINT (-53.0831777778 -10.7364083333),São José do Xingu,Mato Grosso,MT,30202002039,-10.73640833,-53.08317778
aldeias_pontos.1169,1287,Kriny,23001,1501253,21/09/2017,A,COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ,POINT (-50.887225882104545 -7.348083255545774),Bannach,Pará,,30202001920,-7.348083256,-50.88722588
aldeias_pontos.1170,1288,KROMARE,9201,5106422,21/09/2017,A,COORDENACAO REGIONAL NORTE DO MATO GROSSO,POINT (-53.0669555556 -10.4333361111),Peixoto de Azevedo,Mato Grosso,MT,30202002039,-10.43333611,-53.06695556
aldeias_pontos.1171,1289,Kubenkókre,28701,1500602,21/09/2017,A,COORDENACAO REGIONAL DE CUIABA,POINT (-53.387955372241706 -8.727377597425338),Altamira,Pará,,30202002025,-8.727377597,-53.38795537
aldeias_pontos.1172,1290,Kubenkrankenh,23001,1505437,21/09/2017,A,COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ,POINT (-52.124874651859365 -8.13350729090963),Ourilândia do Norte,Pará,,30202001920,-8.133507291,-52.12487465
aldeias_pontos.1173,1291,Las Casas,56801,1505551,21/09/2017,A,COORDENACAO REGIONAL DO BAIXO TOCANTINS,POINT (-49.95017102815864 -7.871331867082222),Pau D´Arco,Pará,,30202001906,-7.871331867,-49.95017103
aldeias_pontos.1174,1292,METYKTIRE,9201,5106422,21/09/2017,A,COORDENACAO REGIONAL NORTE DO MATO GROSSO,POINT (-52.9953361111 -10.0619333333),Peixoto de Azevedo,Mato Grosso,MT,30202002039,-10.06193333,-52.99533611
aldeias_pontos.1175,1293,Moikarakô,23001,1507300,21/09/2017,A,COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ,POINT (-51.81865425732271 -7.437459963746313),São Félix do Xingu,Pará,,30202001920,-7.437459964,-51.81865426
aldeias_pontos.1176,1294,Ngôméiti,23001,1507300,21/09/2017,A,COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ,POINT (-51.737806618982376 -7.242651322990307),São Félix do Xingu,Pará,,30202001920,-7.242651323,-51.73780662
aldeias_pontos.1177,1295,Omeikrankum,28701,1500602,21/09/2017,A,COORDENACAO REGIONAL DE CUIABA,POINT (-53.47069687460665 -9.523324272263205),Altamira,Pará,,30202002025,-9.523324272,-53.47069687
aldeias_pontos.1178,1296,PIARAÇU,9201,5107354,21/09/2017,A,COORDENACAO REGIONAL NORTE DO MATO GROSSO,POINT (-53.0757027778 -10.7790138889),São José do Xingu,Mato Grosso,MT,30202002039,-10.77901389,-53.07570278
aldeias_pontos.1179,1297,Piôkrótikô,23001,1505437,21/09/2017,A,COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ,POINT (-50.84189535422682 -7.316249409728877),Ourilândia do Norte,Pará,,30202001920,-7.31624941,-50.84189535
aldeias_pontos.1180,1298,PIUM,9201,5106422,21/09/2017,A,COORDENACAO REGIONAL NORTE DO MATO GROSSO,POINT (-53.0236444444 -10.1497138889),Peixoto de Azevedo,Mato Grosso,MT,30202002039,-10.14971389,-53.02364444
aldeias_pontos.1181,1299,Pukany,28701,1500602,21/09/2017,A,COORDENACAO REGIONAL DE CUIABA,POINT (-53.7712366667 -8.4580725),Altamira,Pará,,30202002025,-8.4580725,-53.77123667
aldeias_pontos.1182,1300,Pykarãrãnkre,23001,1507300,21/09/2017,A,COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ,POINT (-52.661055277674194 -7.458303965024255),São Félix do Xingu,Pará,,30202001920,-7.458303965,-52.66105528
aldeias_pontos.1183,1301,PYKATÃKWYRY,9201,5106422,21/09/2017,A,COORDENACAO REGIONAL NORTE DO MATO GROSSO,POINT (-53.0879694444 -10.5117527778),Peixoto de Azevedo,Mato Grosso,MT,30202002039,-10.51175278,-53.08796944
aldeias_pontos.1184,1302,Pykatô,23001,1502764,21/09/2017,A,COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ,POINT (-51.66360572794443 -8.476794447990107),Cumaru do Norte,Pará,,30202001920,-8.476794448,-51.66360573
